baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CR1-16_AMi:CR1:LINE	144.998750219192	-0.0251263113589288	0.166007851795066	-0.151356162297352	0.879694768416283	0.946585590890581
CR1-3_Croc:CR1:LINE	669.305506484434	0.115254671679762	0.0788481460444362	1.4617296342619	0.143815313160585	0.31819017305321
CR1-8_Crp:CR1:LINE	3.62834502207227	-0.249484562507083	1.04263077277433	-0.239283712913278	0.810885593841288	0.91018109040911
CR1-L3A_Croc:CR1:LINE	121.180425675187	-0.198367151685159	0.171290850466378	-1.15807208117106	0.246834622207691	0.465148140602344
CR1-L3B_Croc:CR1:LINE	3.27581948383733	0.188156808127689	1.10366131145725	0.170484193089319	0.864629364477288	0.940135447365392
CR1_Mam:CR1:LINE	1235.43409874002	-0.0309702117717195	0.0623236854746418	-0.496925230526051	0.619241778578215	0.798042334295914
Chap1_Mam:hAT-Charlie:DNA	724.414874984729	-0.0646094313612183	0.0778568362107872	-0.829849175816711	0.406624063322283	0.63288594639737
Chap1a_Mam:hAT-Charlie:DNA	9.06745887758218	-1.19979081300734	0.654023301911759	-1.83447716541637	0.066583194342206	0.175453297726084
Charlie10:hAT-Charlie:DNA	539.173035887411	0.0115135338664917	0.0913426339298045	0.126047754166359	0.89969412363603	0.954826147625476
Charlie10a:hAT-Charlie:DNA	204.100365891688	-0.034362524776076	0.133741943720955	-0.256931549071631	0.79723161526922	0.902418854227226
Charlie10b:hAT-Charlie:DNA	254.212663193482	-0.17671125260582	0.126592469396813	-1.39590651361659	0.162742648931516	0.347578205925436
Charlie11:hAT-Charlie:DNA	78.1295899720543	0.17506559586524	0.212534934035923	0.823702685204919	0.410108513335453	0.636426067402493
Charlie12:hAT-Charlie:DNA	3.17840269277988	0.592783454802648	1.06017767671513	0.559135952229569	0.576068939940039	0.764515935865028
Charlie13a:hAT-Charlie:DNA	583.1899674276	-0.0106221889620226	0.0832204236082435	-0.127639208038955	0.898434501362771	0.954260505291285
Charlie13b:hAT-Charlie:DNA	321.206015244321	-0.196610200568804	0.113360567588465	-1.73437911216678	0.0828508387465519	0.209409086363849
Charlie14a:hAT-Charlie:DNA	201.492898472613	-0.075771337514996	0.143524270406194	-0.527933967548152	0.597545167847057	0.782289302557361
Charlie15a:hAT-Charlie:DNA	1890.90522789636	-0.195268107543642	0.053725490105278	-3.6345523728309	0.000278463688394882	0.00140421058479734
Charlie15b:hAT-Charlie:DNA	1228.43595943216	-0.00910131438622542	0.0637071853607825	-0.142861662066585	0.886399437167641	0.949031027821578
Charlie16:hAT-Charlie:DNA	14.9859714592189	-0.515731807158379	0.485981089227663	-1.06121785104436	0.288590908668484	0.513660321744802
Charlie16a:hAT-Charlie:DNA	1385.60162024414	-0.137351798191733	0.060281307516889	-2.27851391831956	0.0226959762018962	0.0723180423634074
Charlie17:hAT-Charlie:DNA	746.280728018984	-0.0492105401566765	0.0759746827940315	-0.647722877502326	0.517164204686889	0.72416617329897
Charlie17a:hAT-Charlie:DNA	820.461610123711	-0.037429274987583	0.0755013291672931	-0.495743259097447	0.620075562087771	0.798833463061925
Charlie17b:hAT-Charlie:DNA	97.7264745629887	0.164825702779935	0.194586076915404	0.847058049541706	0.39696276619603	0.6227293715816
Charlie18a:hAT-Charlie:DNA	1533.41700043795	-0.149967055371394	0.0583438121318022	-2.5704020682195	0.0101580542795014	0.0360261535347072
Charlie19a:hAT-Charlie:DNA	1043.82642824076	-0.0864699886368133	0.065486487181489	-1.32042490532697	0.186693192891399	0.38377764548947
Charlie1:hAT-Charlie:DNA	1770.37042111404	-0.184344610947467	0.0570711496501777	-3.23008406309356	0.00123753825650347	0.00546727374577583
Charlie1a:hAT-Charlie:DNA	7537.69349463016	-0.149728716087777	0.0399031721970903	-3.75230107892765	0.000175218851921299	0.000911769050338854
Charlie1b:hAT-Charlie:DNA	2206.11706558403	-0.15604487257139	0.0513994721070172	-3.03592364229917	0.00239800084510517	0.00998101577272834
Charlie20a:hAT-Charlie:DNA	653.740507523095	-0.125589955333843	0.0804884830209794	-1.56034690455165	0.118677924762522	0.27626664452915
Charlie21a:hAT-Charlie:DNA	368.189341373608	-0.144098970373746	0.106446822635266	-1.35371791103144	0.175826391618489	0.368441941886368
Charlie22a:hAT-Charlie:DNA	677.288305890429	-0.157247641755251	0.0817039743516721	-1.92460211394885	0.0542791547468322	0.148408371979387
Charlie23a:hAT-Charlie:DNA	853.112106213719	-0.0218456431545099	0.0742288478521399	-0.29430125600259	0.768527712979583	0.884172319149237
Charlie24:hAT-Charlie:DNA	1184.18391352037	0.109138245355962	0.062224044169605	1.75395615653786	0.0794380199946194	0.20231976271378
Charlie25:hAT-Charlie:DNA	395.361707243296	0.226202561130348	0.098342449244935	2.30015179474492	0.0214396217534869	0.068921438236424
Charlie26a:hAT-Charlie:DNA	302.792996548172	0.0241110927329168	0.119192589142768	0.202286844394634	0.839692484036084	0.92753585012355
Charlie29a:hAT-Charlie:DNA	1017.7759422289	0.0230899609450406	0.072755330226194	0.317364526739892	0.75096702055359	0.873212534417531
Charlie29b:hAT-Charlie:DNA	15.6567167529058	0.455657338075737	0.490756447022122	0.928479576459233	0.353158857163722	0.581404405505679
Charlie2a:hAT-Charlie:DNA	1367.89000725163	-0.00708538136574906	0.0621613412154361	-0.113983727300749	0.909250693097242	0.959602035233372
Charlie2b:hAT-Charlie:DNA	2095.15635681963	-0.149276460192843	0.051566105372556	-2.89485620669521	0.00379332253766979	0.0150417931729651
Charlie30a:hAT-Charlie:DNA	382.299134799109	-0.121709424621913	0.0998210235101055	-1.21927646443729	0.22273927839483	0.43533001823916
Charlie30b:hAT-Charlie:DNA	7.7315034768168	-0.0112007555262217	0.678933495193895	-0.016497573923677	0.986837437553953	0.994318643267888
Charlie31a:hAT-Charlie:DNA	9.72046193771505	0.326716637067378	0.600943936195656	0.543672408337614	0.586666922674557	0.773581296053098
Charlie32a:hAT-Charlie:DNA	2.34671538359689	2.14268195288169	1.36242958907353	1.57269188078831	0.115790180763815	0.271076727905282
Charlie3:hAT-Charlie:DNA	841.446146914445	-0.070238448387526	0.0754205022216799	-0.931291178373189	0.351702963968325	0.580021147625775
Charlie4:hAT-Charlie:DNA	111.540419021017	0.0828396099783448	0.188807829045694	0.438750926786497	0.660842021692677	0.823245182428901
Charlie4a:hAT-Charlie:DNA	2196.56160028352	-0.114725852555767	0.052807692325818	-2.17252160628267	0.0298163417391896	0.090791160204812
Charlie4z:hAT-Charlie:DNA	4832.36847803174	-0.146623940259702	0.0438739050751158	-3.34193958820556	0.000831951656124958	0.00381565019621058
Charlie5:hAT-Charlie:DNA	1302.78231989131	-0.264886268398557	0.0684898793274013	-3.86752423861524	0.000109945903174545	0.000592032990222657
Charlie6:hAT-Charlie:DNA	138.313875465285	0.11635720990669	0.169938546091921	0.684701691185184	0.493532181642922	0.711274028822029
Charlie7:hAT-Charlie:DNA	2026.04091421443	-0.102729032002944	0.0542109699304511	-1.89498605420154	0.0580942492708704	0.156745040784566
Charlie7a:hAT-Charlie:DNA	687.011290809025	-0.119491059584607	0.077795031484522	-1.53597289318382	0.124545028682657	0.285898907002438
Charlie8:hAT-Charlie:DNA	2264.14225387943	-0.013775023787835	0.0502115189774307	-0.274339913796008	0.783823413898005	0.893431503609682
Charlie9:hAT-Charlie:DNA	649.26762906057	-0.18990251466078	0.0796473634595571	-2.38429128614167	0.0171120516526249	0.0567599103548203
Cheshire:hAT-Charlie:DNA	1152.68968381675	-0.0167849566442978	0.0683192247084612	-0.245684237722607	0.805926674758679	0.907892792094501
Chompy-6_Croc:PIF-Harbinger:DNA	6.31337396361352	-0.54688636187143	0.79872706798931	-0.684697418917008	0.493534878121745	0.711274028822029
Chompy-7_Croc:PIF-Harbinger:DNA	1.60640911229809	0.986872755562245	1.53300912579484	0.643748780719468	0.519738352108892	0.72573476335673
D20S16:Satellite:Satellite	231.514406349492	0.560016384278971	0.136749312853318	4.09520437502794	4.21796134435414e-05	0.000240742409092867
DNA1_Mam:TcMar-Tc1:DNA	10.5475947185681	-0.035328099836336	0.574539998167229	-0.0614893653166567	0.950969483628825	0.978183086736436
DNA1_Mam:TcMar:DNA	106.689819693442	-0.158679858460185	0.189555435480927	-0.837115844542221	0.402527455000834	0.628179274161415
ERV24B_Prim-int:ERV1:LTR	131.185993198635	0.439835513860065	0.168621010722665	2.60842650613376	0.00909595418014431	0.032735100995267
ERV24_Prim-int:ERV1:LTR	193.470955026483	0.259021538158608	0.139100145677167	1.86212269511034	0.0625857976970833	0.166773964194185
ERV3-16A3_I-int:ERVL:LTR	2158.74096335984	0.112859202423728	0.0558054809490705	2.02236770482681	0.0431383788591448	0.123267477936999
ERV3-16A3_I:ERVL:LTR	13.9589412419614	-0.0222813828412626	0.516383868344653	-0.0431488747173473	0.965582859162688	0.985170234824727
ERV3-16A3_LTR:ERVL:LTR	360.193153381623	0.0973035470495862	0.102809811395299	0.946442228898356	0.34392307519845	0.571331403975467
ERVL-B4-int:ERVL:LTR	2474.48748347739	-0.058239767293965	0.0499494509609581	-1.16597412330892	0.24362490788158	0.461077667906633
ERVL-E-int:ERVL:LTR	3401.95154753131	0.122300796119148	0.0462134223834629	2.64643451645581	0.00813452529489023	0.0296049272331931
ERVL-int:ERVL:LTR	480.984828970467	0.26758705509516	0.0931449066815672	2.87280394203362	0.00406846514142316	0.0159789598973587
ERVL47-int:ERVL:LTR	80.5237819778132	0.639862899471782	0.216078597648764	2.96125070430103	0.0030639242353672	0.0124399704227184
EUTREP2:hAT:DNA	6.7637968854345	1.07412382821932	0.771531675681599	1.39219666810232	0.163862851467601	0.349336554633317
EUTREP2:hAT:DNA?	3.17351932192021	-0.0818560800426471	1.07962447890786	-0.0758190293401391	0.939563076476871	0.973578020050138
EUTREP7:ERV1:LTR	1.37028646725563	0.50228827717006	1.62127838652365	0.309810012484697	0.756705437130514	0.876242161825409
EUTREP8:LTR:LTR	11.5248839684086	0.178274234266004	0.555205532574989	0.321095925393945	0.748137698020583	0.871398964912675
Eulor10:DNA:DNA?	5.68405892242583	-0.301503197818315	0.789382914128924	-0.38194796520396	0.702499961429152	0.84655639510286
Eulor11:DNA:DNA	20.6020635079339	0.619380000245446	0.4258766960773	1.45436462232022	0.145845242834788	0.321730660234984
Eulor12:DNA:DNA?	32.3469913108608	0.180960820733239	0.332295093597769	0.544578671848478	0.586043326853294	0.772983151776811
Eulor1:DNA:DNA	8.47625139738777	-0.40138518506312	0.67329921175591	-0.596146821583735	0.551077147547105	0.746469767585933
Eulor2A:DNA:DNA?	7.01175103379931	0.931355899190374	0.741635229481779	1.25581399341178	0.209183416912941	0.417530353637076
Eulor2B:DNA:DNA?	48.5217999368921	0.0290237645741676	0.271354647109958	0.106958789478209	0.914821673375961	0.960906938136005
Eulor2C:DNA:DNA?	12.3181842709424	0.393232315387159	0.529958483529295	0.742005888401675	0.45808376793517	0.681498900418003
Eulor5A:DNA:DNA?	50.5030291815267	-0.165552422478814	0.273563604216653	-0.60516976647121	0.545066202085562	0.745623336167661
Eulor5B:DNA:DNA?	2.43591422090158	0.593910323897031	1.18304998750147	0.502016254741131	0.615656087026818	0.795161098169581
Eulor6A:DNA:DNA?	8.9599950169578	-0.0611068810669747	0.680949553579123	-0.0897377503895733	0.928495616473738	0.967212234606521
Eulor6B:DNA:DNA?	5.89694510600282	0.272572506552517	0.759521876234062	0.358873806116045	0.719689495807646	0.855535335398083
Eulor6C:DNA:DNA?	7.16790766575881	-0.155748068396164	0.694941523490266	-0.224116797070833	0.822666422724956	0.917260617133692
Eulor6D:DNA:DNA?	22.1559444364121	0.451915523658227	0.403182585869216	1.12087064148355	0.262342929288563	0.483368314456511
Eulor6E:DNA:DNA?	9.3150030548935	-0.118130656839393	0.631907460505739	-0.186942969062034	0.851705348587175	0.933263961545182
Eulor8:TcMar:DNA	14.1738975472596	0.741747598029066	0.524936688245684	1.41302296950887	0.157648970501631	0.339294942458074
Eulor9A:DNA:DNA	64.7396900040121	0.0804066867383859	0.236497069419511	0.339990203412442	0.73386390549878	0.863967855582025
Eulor9B:DNA:DNA	10.1877249831422	0.135033060011325	0.5834830227929	0.231425859427709	0.816983977457648	0.913912399095578
Eulor9C:DNA:DNA	43.5023628825284	0.0856251995466229	0.292046307177823	0.293190488775764	0.769376553676435	0.884596418675758
EuthAT-2:hAT-Ac:DNA	5.17295208973386	0.921503502161448	0.855508474893649	1.07714128989313	0.281417149218105	0.505287037488623
EuthAT-N1:hAT-Tip100:DNA	18.5688174118365	-0.294770729995875	0.469885442419319	-0.627324669770948	0.530446435548349	0.734668411308918
Eutr10:ERVL:LTR	4.38594870980762	-0.296705489210454	0.89666855894135	-0.330897616796956	0.740721822185528	0.867552442893071
Eutr11:DNA:DNA	5.3555624176321	-0.629560468968291	0.886713524576971	-0.709993082905371	0.477708425623168	0.697592337008837
Eutr16:hAT-Tip100:DNA	2.59569138887766	2.28122095485146	1.31758622023238	1.73136370115431	0.0833869164783464	0.210537904388614
Eutr18:LTR:LTR?	4.99899561349973	-0.29599400830263	0.840584595616529	-0.35212875639903	0.72474170328177	0.85872143119388
Eutr2B:MULE-MuDR:DNA	14.3068926018128	0.41005252884544	0.511168021114453	0.802187366790748	0.422444583005841	0.648781611232317
Eutr5:LTR:LTR	0.926144898928053	0.317031349164523	1.89833946648859	0.16700456096556	0.867366460195723	0.941372398748893
FAM:Alu:SINE	3486.53094813749	-0.0752661336430058	0.0537020464546715	-1.40155056672814	0.161049497412481	0.34472189219393
FLAM_A:Alu:SINE	9015.00432148995	-0.0357648994342769	0.0508928170662966	-0.702749454558332	0.482211901884543	0.701280455234863
FLAM_C:Alu:SINE	15661.747698973	-0.0521379990146166	0.0532370673152911	-0.979355205759824	0.32740450189153	0.554216648741816
FRAM:Alu:SINE	4835.46010462557	-0.0343473660936497	0.0571720564279247	-0.600771919704348	0.54799190939207	0.746469767585933
FordPrefect:hAT-Tip100:DNA	237216.407415565	0.821907210161112	0.244267282172544	3.36478632279758	0.000766029580390335	0.00354588710079798
FordPrefect_a:hAT-Tip100:DNA	70.9283219653858	0.396183939566431	0.235686350528863	1.68097956745235	0.0927668834061249	0.228562725819414
GSAT:centr:Satellite	7.45717825340564	3.57664132489517	1.0081536627369	3.5477144577201	0.000388589253334668	0.00190842044750407
GSATII:centr:Satellite	249.153799884299	0.451382172332111	0.122462210735534	3.68588946435814	0.00022790525959424	0.00116044990294786
GSATX:centr:Satellite	19.7942158491583	0.470826542938605	0.426503910402728	1.1039208116381	0.269627490152074	0.492550544682867
HAL1:L1:LINE	21532.0597972456	-0.0152970908928848	0.0330609199652954	-0.462694048107023	0.643583685127013	0.814561486143314
HAL1M8:L1:LINE	2034.52305714286	-0.136795680659876	0.0514800726518653	-2.65725500398879	0.00787798278820812	0.0287793596113028
HAL1ME:L1:LINE	5057.52418809293	-0.072290732302229	0.0437340331328298	-1.65296285578479	0.0983384233544322	0.239248284394684
HAL1b:L1:LINE	3121.36680037213	-0.17812118200509	0.050231114920996	-3.54603281820921	0.000391077499735985	0.00191863844397651
HERV-Fc1-int:ERV1:LTR	22.827470292151	0.121908693437634	0.408663276561923	0.298310859892401	0.765465916427669	0.882376333731175
HERV-Fc1_LTR1:ERV1:LTR	4.34577487513799	-0.332248311798315	0.892306355610476	-0.372347803766348	0.709633910905487	0.849528673311907
HERV-Fc1_LTR3:ERV1:LTR	5.27160173804821	-0.665122745309458	0.858814257458698	-0.774466352337478	0.438655058651322	0.664898478237722
HERV-Fc2_LTR:ERV1:LTR	4.70441012697822	0.609926277217933	0.909716111286572	0.670457816071148	0.50256598898725	0.717368433408892
HERV15-int:ERV1:LTR	390.709720567483	0.42015209070022	0.103452412332466	4.06130781513314	4.87985802605359e-05	0.000276318396030095
HERV16-int:ERVL:LTR	334.509587309309	0.122869955996957	0.107049437507862	1.14778703052907	0.251056492660477	0.470199266299418
HERV17-int:ERV1:LTR	1669.48934063589	0.319575387307053	0.0543678170929407	5.87802498600863	4.15190261436222e-09	3.73716611277456e-08
HERV1_I-int:ERV1:LTR	449.837758960879	0.396223063163525	0.094611055719332	4.18791503964335	2.81528861769883e-05	0.000164883321282614
HERV1_LTRa:ERV1:LTR	20.9540505687524	-0.0307621559405511	0.426096333009641	-0.072195307862119	0.942446479215211	0.974613704624676
HERV1_LTRb:ERV1:LTR	15.9593197707397	0.714440814059393	0.493113761545197	1.4488356841242	0.147383475818185	0.324342099355663
HERV1_LTRc:ERV1:LTR	52.831981969642	0.376527049051214	0.261871232651451	1.43783280522596	0.150481498913924	0.327944829121158
HERV1_LTRd:ERV1:LTR	17.7399052333657	0.196977829803269	0.446141059073289	0.441514686436675	0.658840431638272	0.822027172383212
HERV1_LTRe:ERV1:LTR	180.035126768458	0.318385090961032	0.144445737192727	2.20418474888066	0.0275113538955928	0.0849661613139972
HERV3-int:ERV1:LTR	927.098020590032	0.443971369807729	0.0716137077866524	6.19953055817727	5.66318214999618e-10	5.51649535036884e-09
HERV30-int:ERV1:LTR	39.326976077543	-0.154391974557011	0.301512791875606	-0.512057792296613	0.608610563178685	0.790398165657779
HERV35I-int:ERV1:LTR	380.359346389498	0.00687590488883524	0.111081904289063	0.0618994149662972	0.950642933395606	0.978045057861555
HERV4_I-int:ERV1:LTR	727.903167093842	-0.105736131880906	0.0833430462225442	-1.26868571132578	0.204553180662827	0.410401947853603
HERV4_I:ERV1:LTR	6.05368669836729	-0.909168222048993	0.790445698110271	-1.15019693854056	0.250062766882983	0.468871245998463
HERV9-int:ERV1:LTR	758.163449258293	0.7091518997403	0.0769205667806121	9.21927553865921	2.99114252454356e-20	5.87948683344648e-19
HERV9N-int:ERV1:LTR	581.357231221696	0.308684106810647	0.0885460942399307	3.48614029179215	0.000490043935490084	0.00235678940303435
HERV9NC-int:ERV1:LTR	1160.17638347851	0.583869157336705	0.0680002681292818	8.58627728094624	8.98327084496523e-18	1.53180576975432e-16
HERVE-int:ERV1:LTR	2984.64441703116	-0.220873933934031	0.0457773761162889	-4.82495836749012	1.40032515304224e-06	9.71206565091022e-06
HERVE_a-int:ERV1:LTR	1213.19848594648	0.171436762658421	0.064461064471193	2.6595397402262	0.00782474983970572	0.0286057120202124
HERVFH19-int:ERV1:LTR	101.04034473214	0.250715564878191	0.192602384245119	1.30172617468283	0.193010008528649	0.393205226700131
HERVFH21-int:ERV1:LTR	129.130881567776	0.702595346920023	0.182923244337225	3.84092983625835	0.000122569147529078	0.000653913845538128
HERVH-int:ERV1:LTR	19066.781337529	0.602852359852361	0.0338446402079075	17.8123435837711	5.6685834979456e-71	6.35189846109932e-69
HERVH48-int:ERV1:LTR	412.353278514257	0.0605068868149008	0.105889822443833	0.571413620482698	0.567719298434928	0.757296999204031
HERVI-int:ERV1:LTR	399.688867799493	0.393970759133461	0.100184089196379	3.93246834196605	8.40780553255921e-05	0.000460493342418338
HERVIP10B3-int:ERV1:LTR	2688.02914246587	-0.759948510527008	0.0525422161709124	-14.4635793064952	2.05810718886184e-47	1.15901338854469e-45
HERVIP10F-int:ERV1:LTR	569.31409932152	0.305069757766593	0.0832479033689493	3.66459388670178	0.000247731354426576	0.00125615849472512
