baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_nlog10	gene
5.49	6.29	1.40365609505276	4.48380199616082	7.332e-06	3.802e-05	4.4199836214011	COL21A1
10.28	6.26	1.30939716452949	4.78361247833383	1.722e-06	9.933e-06	5.00293129862645	MT1G
11.2	6.22	1.32274340545698	4.70446205155071	2.545e-06	1.425e-05	4.84624486882634	LOC284648
4.93	6.18	1.44150223706147	4.28642754856709	1.816e-05	8.780e-05	4.05648645980071	CXCL10
5.91	6.17	1.39972619687102	4.40777098232183	1.044e-05	5.260e-05	4.27900646749603	CACNA1D
5.89	6.16	1.38750363317631	4.44140425492772	8.937e-06	4.553e-05	4.34167602999833	ETNK2
4.81	6.11	1.44376029868036	4.23342128413373	2.302e-05	1.093e-04	3.96154738033104	TBX21
253.57	6.11	0.313999744010538	19.4472041435472	3.078e-84	4.970e-82	81.3036625933616	ATF3
4.56	6.03	1.45117961564242	4.15292716120968	3.282e-05	1.513e-04	3.82007204603104	DLG5
13.05	5.99	1.72149332805078	3.47831457383192	5.046e-04	1.819e-03	2.74008720715164	KCNJ18
4.26	5.93	1.46756644232258	4.03881334601006	5.372e-05	2.383e-04	3.62295015835362	NCAN
5.32	5.89	1.40130387689473	4.19967770327199	2.673e-05	1.254e-04	3.90169072726788	RTN4RL2
4.98	5.86	1.41062607494331	4.15362769003535	3.272e-05	1.509e-04	3.82129142635115	C2CD4C
4.16	5.86	1.46409081078515	4.00035006026372	6.325e-05	2.767e-04	3.55797529889278	THSD4
9.51	5.85	1.36409036155159	4.28734515590331	1.808e-05	8.751e-05	4.05793117997493	LMO2
25.44	5.84	0.911615537433574	6.41137597320902	1.442e-10	1.401e-09	8.85363558254937	INHBC
4.62	5.79	1.46710605017535	3.94584532149412	7.952e-05	3.409e-04	3.46739643099143	MIR1324
99.15	5.77	0.476128193244878	12.1146724249091	8.832e-34	4.034e-32	31.3943119421211	FERMT2
3.9	5.75	1.48414815925893	3.87163863331076	1.081e-04	4.509e-04	3.34589637441679	CLDN1
38.19	5.72	0.728625701851397	7.84621610267619	4.288e-15	6.708e-14	13.1733829849147	RIMBP3B
4.09	5.63	1.44838149869737	3.89001153840081	1.002e-04	4.211e-04	3.37564079662537	ESPN
3.5	5.63	1.58387438982962	3.5533641854157	3.803e-04	1.412e-03	2.85019557048139	CPNE7
7.02	5.59	1.36061886858635	4.10977409076139	3.960e-05	1.795e-04	3.74588432389775	GPRC5B
4.2	5.58	1.46365186477814	3.81012756934332	1.389e-04	5.660e-04	3.2471578365616	CREB3L3
18.02	5.48	0.929358857195721	5.90082588881504	3.617e-09	3.001e-08	7.522781740707	GDF15
3.12	5.41	1.53590635064168	3.52427413426066	4.246e-04	1.558e-03	2.80730249222946	RGAG4
3.62	5.39	1.47412106425917	3.65722216651502	2.550e-04	9.851e-04	3.00651830501137	TNFRSF8
5.87	5.32	1.39596474166675	3.81293766000157	1.373e-04	5.608e-04	3.25121430749881	TP63
27.36	5.32	0.750575229965682	7.08185528056513	1.422e-12	1.725e-11	10.7631220486157	NRIP1
2.7	5.24	1.6504653424017	3.17580818154578	1.494e-03	4.802e-03	2.31860365454031	MEP1B
3.07	5.22	1.59729400051227	3.2671183153707	1.086e-03	3.606e-03	2.44295149397715	SPINK2
4.76	5.22	1.45359443637235	3.58798256806519	3.332e-04	1.253e-03	2.90207242811	FRAS1
2.62	5.2	1.6334825342357	3.18113823669864	1.467e-03	4.723e-03	2.32581616386042	KRTAP7-1
2.71	5.19	1.58813908938789	3.27083790348841	1.072e-03	3.564e-03	2.4480225107354	GJA3
457.6	5.19	0.183949639966075	28.2200870811544	3.316e-175	2.068e-172	171.684485489428	SPNS3
2.7	5.18	1.63231306418531	3.17430170423795	1.502e-03	4.825e-03	2.31650322353583	NANOS3
18.94	5.16	0.845602930943923	6.09841652643727	1.071e-09	9.428e-09	8.02558125270424	MT1F
2.46	5.11	1.65333145701234	3.09050776385082	1.998e-03	6.214e-03	2.20665469519127	PRPH
3.24	5.09	1.57684463892877	3.22646495173215	1.253e-03	4.100e-03	2.38725047788013	PNMA6D
4.75	5.09	1.44463003900317	3.52162430804518	4.289e-04	1.573e-03	2.80331282796456	NPPC
2.31	5.09	1.70895257762753	2.97602471932656	2.920e-03	8.702e-03	2.06037491838134	BFSP1
13.72	5.07	0.967695673092464	5.23752552884481	1.627e-07	1.100e-06	5.95863914346338	LRP5
2.59	5.04	1.6186800879624	3.11493256681868	1.840e-03	5.782e-03	2.2379157433097	CDS1
2.42	5.02	1.63830153666901	3.06159221827056	2.202e-03	6.760e-03	2.17002811436638	G0S2
2.31	5	1.70444747347107	2.93597820986087	3.325e-03	9.748e-03	2.01108362738853	ABCA4
2.29	5	1.68684253113657	2.96372560072545	3.039e-03	9.007e-03	2.04541415704133	MID2
2.79	4.98	1.61292658667862	3.09018235049819	2.000e-03	6.216e-03	2.20647741237856	CBR3
4.16	4.98	1.51417343977779	3.28910423313733	1.005e-03	3.366e-03	2.47293622622522	OXCT2
4.47	4.97	1.44499992098218	3.44093784559129	5.797e-04	2.055e-03	2.68727848309215	DLX3
2.36	4.95	1.70641227612712	2.90298729965363	3.696e-03	1.070e-02	1.97042031908646	SMOC1
12.65	4.95	0.965946678199459	5.12527406136117	2.971e-07	1.927e-06	5.71503990582949	MAFB
4.88	4.94	1.42479757414224	3.46441722311791	5.314e-04	1.902e-03	2.7208002187216	GDF7
15.21	4.91	0.862288751850034	5.69429471025405	1.239e-08	9.644e-08	7.01573960352141	NPDC1
4.43	4.91	1.44402915675377	3.3971425599241	6.809e-04	2.379e-03	2.62363009257424	DUSP15
4.35	4.9	1.45906887549382	3.35581073716685	7.913e-04	2.721e-03	2.56528721759735	MIR4651
1.95	4.84	1.8297307031694	2.64712895091014	8.118e-03	2.132e-02	1.67112097723438	FAM71A
997.11	4.83	0.129965367700841	37.1629583963199	2.708e-302	8.162e-299	298.088193631387	ROCK1P1
10.48	4.82	1.03513546905089	4.65472808295086	3.244e-06	1.780e-05	4.7495523873277	LOC642423
2.03	4.82	1.75858151617741	2.73824799010185	6.177e-03	1.675e-02	1.77589520622002	BHMT
53.63	4.81	0.465522793646204	10.3343280188711	4.929e-25	1.526e-23	22.8163518413652	ARHGAP23
20.25	4.76	0.762379560573031	6.24217822243932	4.315e-10	3.998e-09	8.39813750590391	METRNL
2.25	4.76	1.64648610797138	2.88878600842688	3.867e-03	1.112e-02	1.95375972258982	IQSEC2
4.75	4.75	1.47573835116754	3.22042772381074	1.280e-03	4.179e-03	2.37888068748442	NRXN2
1.82	4.74	1.83638890813972	2.57972540448569	9.888e-03	2.536e-02	1.5958045382393	TM6SF1
1.83	4.74	1.88844176853713	2.50822146386996	1.213e-02	3.029e-02	1.51874969967562	TNFAIP6
1.81	4.73	1.93760573594714	2.44046594705477	1.467e-02	3.570e-02	1.44738253806132	SPRR2D
1.8	4.72	1.85014896272941	2.55318791518444	1.067e-02	2.714e-02	1.56631433535562	TDRD9
2.04	4.71	1.70570921302959	2.76365746076263	5.716e-03	1.565e-02	1.80558850241244	RBPJL
2.13	4.7	1.7993591828015	2.61280323958332	8.980e-03	2.330e-02	1.63266177644506	PDE2A
2.55	4.69	1.60284604630666	2.92355716659666	3.461e-03	1.009e-02	1.99604200531903	VSTM2L
4.57	4.66	1.49973470144475	3.10761827990661	1.886e-03	5.911e-03	2.22836341072929	LOC344887
35.63	4.66	0.530745318193149	8.77426447176249	1.720e-18	3.496e-17	16.4564571458244	CLIP2
1.69	4.63	1.88425302581644	2.45807251223009	1.397e-02	3.422e-02	1.46574067271921	VWDE
1015.85	4.62	0.116343253816599	39.7231707777333	0.000e+00	0.000e+00	Inf	CHAC1
6.56	4.61	1.23869208473407	3.72182408923965	1.978e-04	7.829e-04	3.10627693891897	CAV1
1.77	4.57	1.80091191249095	2.53962190353039	1.110e-02	2.808e-02	1.55156641514003	MB21D2
1.88	4.57	1.74180582461587	2.62543237954977	8.654e-03	2.257e-02	1.64655470479655	BIN1
3.37	4.57	1.51875175636221	3.00845760812045	2.626e-03	7.929e-03	2.10075439019552	CEBPA
1.71	4.56	1.83077880946088	2.49141270028581	1.272e-02	3.155e-02	1.5009528912135	AMBP
102.56	4.53	0.310356803692424	14.5958904596888	2.983e-48	2.202e-46	45.6571814524288	BATF3
48.87	4.51	0.452827450731077	9.96429117730851	2.184e-23	6.182e-22	21.2088533184843	IER5L
83.86	4.5	0.349721577732773	12.8792958167404	5.887e-38	3.188e-36	35.4965082043511	TUBB2B
3.44	4.46	1.48928903816145	2.99628384566976	2.733e-03	8.219e-03	2.08519411419454	C1orf226
1.61	4.46	1.87353318080127	2.38048335693097	1.729e-02	4.111e-02	1.38607735213436	MATN4
3.24	4.46	1.51902008198368	2.9331395642186	3.356e-03	9.828e-03	2.00753328802281	LRFN5
1.71	4.45	1.79744583909197	2.47698169128155	1.325e-02	3.265e-02	1.4860827484406	MARCKS
3.45	4.45	1.55777431480902	2.85505487385035	4.303e-03	1.219e-02	1.91384904735687	NKD2
1.82	4.45	1.85241649117505	2.40044955142593	1.637e-02	3.926e-02	1.40602165905678	PPAPDC3
12.5	4.42	0.930593315856431	4.74455518341857	2.090e-06	1.184e-05	4.92649087157036	CSAG3
11.3	4.39	0.967908240236085	4.536202311581	5.728e-06	3.021e-05	4.51985046374214	ACTN1
129.22	4.37	0.271852341519078	16.0590349705078	4.942e-58	4.491e-56	55.3476253847397	MOCOS
1.64	4.35	1.81626006604641	2.39466620300559	1.664e-02	3.979e-02	1.40020079877863	ADD2
1.6	4.35	1.86019635856707	2.33725291215413	1.943e-02	4.543e-02	1.34267742113528	DSCAM
1.73	4.3	1.80790009504092	2.37935150450451	1.734e-02	4.121e-02	1.3850287944306	HOPX
22.96	4.3	0.655389135904311	6.55729017852489	5.479e-11	5.543e-10	9.25628939098711	DLX2
2.49	4.25	1.62758895922785	2.60864475251007	9.090e-03	2.354e-02	1.62819038444075	CHRNA1
2.98	4.24	1.59525498072361	2.66005637355047	7.813e-03	2.059e-02	1.68643041131312	DUSP6
21.04	4.23	0.646014924238464	6.54309453292203	6.026e-11	6.068e-10	9.21694395933304	GBP2
1.79	4.23	1.8071549990273	2.3380700602331	1.938e-02	4.533e-02	1.34357072977816	GPR37
5.15	4.16	1.3901298216403	2.99060404221667	2.784e-03	8.352e-03	2.07819255990527	ZCCHC12
3.21	4.16	1.58221137822061	2.62712750796524	8.611e-03	2.248e-02	1.64827918282873	COLEC10
2.68	4.15	1.56682934901898	2.64749253739279	8.109e-03	2.131e-02	1.67138217388919	SSPO
3.7	4.14	1.69985660965674	2.43436123205019	1.492e-02	3.623e-02	1.44098366217004	GUCA1A
12.54	4.12	0.813166067171256	5.06820962667598	4.016e-07	2.557e-06	5.59220913463203	BEND6
2.49	4.11	1.65155939161258	2.48883097013123	1.282e-02	3.174e-02	1.49833364473514	RGS8
38.2	4.11	0.481871753457007	8.5237435487868	1.545e-17	2.941e-16	15.5315159652939	INSM1
444.22	4.11	0.15627367626529	26.2758483133525	3.622e-152	1.523e-149	148.81721190447	SLC6A9
2.54	4.11	1.60839864007756	2.55259567250414	1.069e-02	2.719e-02	1.56563695529682	VANGL1
13.19	4.1	0.812545559156599	5.04858989717764	4.451e-07	2.816e-06	5.55043060032597	HDGFRP3
542.91	4.1	0.139121672749148	29.4841109747982	4.602e-191	3.964e-188	187.401898937282	CEBPB
2.64	4.09	1.63969227149361	2.49659141407913	1.254e-02	3.114e-02	1.50663366257786	CES5A
3.09	4.06	1.60631869649021	2.52714685705762	1.150e-02	2.892e-02	1.53877382269659	SHANK3
2.45	4.06	1.63597192003066	2.47882212605169	1.318e-02	3.252e-02	1.4878491909539	SIRPA
2.98	4.04	1.60098782569562	2.52192659792975	1.167e-02	2.930e-02	1.53310800169516	HS6ST3
5.25	4.03	1.28021584058984	3.14495272756363	1.661e-03	5.281e-03	2.27728803578584	EDN2
2.93	4.02	1.58297552039631	2.54186822133813	1.103e-02	2.791e-02	1.5542348799308	RGS11
17.53	3.97	0.679751912047522	5.84580957257109	5.041e-09	4.129e-08	7.38413082016673	ZNF853
6.27	3.97	1.0989601212572	3.6099806340457	3.062e-04	1.159e-03	2.93587025551607	CDK5R2
10.02	3.97	0.923479997051373	4.29482964772302	1.748e-05	8.488e-05	4.07117393249827	ADC
14.39	3.95	0.714180972000225	5.53221116873145	3.162e-08	2.345e-07	6.62988147860644	FLNC
278.85	3.92	0.182641639093565	21.4520289186917	4.372e-102	8.688e-100	99.0610557874744	FAM129A
8.13	3.87	1.02479537799726	3.7804423542253	1.565e-04	6.326e-04	3.19889457834451	STEAP1
2.78	3.84	1.62410770830013	2.36616531998338	1.797e-02	4.250e-02	1.37163149471894	NGFR
86.83	3.82	0.334549003939842	11.431462736018	2.912e-30	1.135e-28	27.9450403258004	TBC1D16
28.51	3.8	0.505248251306083	7.52312058788322	5.348e-14	7.418e-13	12.1297107675782	FSCN1
3.26	3.79	1.58312623984097	2.39310853262169	1.671e-02	3.992e-02	1.39875836205631	MIR4469
7.02	3.78	1.074372583496	3.52264755612683	4.273e-04	1.568e-03	2.80472494220109	C17orf50
6.36	3.78	1.0756097952628	3.51835412928407	4.342e-04	1.591e-03	2.79831032846673	HAPLN3
7.65	3.78	1.0273727083541	3.67889556723587	2.342e-04	9.131e-04	3.03950298140258	UCP1
4.79	3.75	1.30627693160592	2.87434862889502	4.049e-03	1.158e-02	1.93627386546199	KCNE2
173.28	3.74	0.212882324516329	17.5744700838282	3.865e-69	4.788e-67	66.3198782730716	IGFBP4
68.36	3.74	0.329897688067905	11.3249817028036	9.870e-30	3.766e-28	27.424120951579	MDK
8.26	3.72	0.935054666173919	3.98080656230525	6.868e-05	2.980e-04	3.52574335924517	GRASP
7.41	3.71	1.02843839018183	3.60640409720326	3.105e-04	1.173e-03	2.93061118640986	PTP4A3
5.72	3.7	1.10645182606185	3.34583627558464	8.203e-04	2.811e-03	2.55112557736929	LOC283070
2103.45	3.68	0.0805885310100626	45.6769298095482	0.000e+00	0.000e+00	Inf	SESN2
3.23	3.68	1.54155152017518	2.38724081854745	1.698e-02	4.043e-02	1.39330887994157	WISP2
6.15	3.68	1.15378950086826	3.18646833972591	1.440e-03	4.643e-03	2.33319375952391	DPCR1
8.03	3.67	0.976871329018612	3.75782889916934	1.714e-04	6.864e-04	3.16341577176779	LYRM9
3.69	3.66	1.35301298767593	2.70567445912935	6.817e-03	1.825e-02	1.73865113565381	PACSIN1
71.09	3.64	0.30809515596697	11.8141515635993	3.299e-32	1.417e-30	29.8486072354883	FAM43A
5.54	3.64	1.14104866712584	3.1865613152429	1.440e-03	4.642e-03	2.33325592685203	CMPK2
214.66	3.63	0.214499693236875	16.9351068870532	2.479e-64	2.653e-62	61.5762541806517	INHBE
6.92	3.62	1.09037172378087	3.31755504426818	9.081e-04	3.072e-03	2.51255743599735	ARHGAP20
184.09	3.62	0.194481591756197	18.5984279473895	3.309e-77	4.865e-75	74.3129065241715	ICAM1
27.95	3.61	0.543261530835752	6.65089400551223	2.913e-11	3.054e-10	9.51507920973438	FOS
4.42	3.61	1.33053763487372	2.7138734724572	6.650e-03	1.787e-02	1.74790522712884	SLC26A3
5.87	3.61	1.08833280333363	3.31707482657481	9.097e-04	3.077e-03	2.51189213711408	ETV5
13.08	3.6	0.718906527823806	5.0038776230527	5.619e-07	3.492e-06	5.45690352732015	NDRG1
11.01	3.58	0.806882923720399	4.44238997985158	8.897e-06	4.539e-05	4.34305391373614	PRRT4
7.63	3.58	0.987754524349148	3.62673369853493	2.870e-04	1.096e-03	2.96014332410813	FOXD1
3.02	3.56	1.52366375406962	2.33502141856329	1.954e-02	4.562e-02	1.34081531221987	CCM2L
28.96	3.56	0.500206295589738	7.1116203985587	1.147e-12	1.402e-11	10.8531063518076	GDAP1L1
14.86	3.56	0.672460216687333	5.28840398192562	1.234e-07	8.469e-07	6.07216435794271	HSPA6
4.62	3.55	1.20442064389456	2.95160490128842	3.161e-03	9.328e-03	2.03020769305099	SEPT5
9.01	3.54	0.862326782340035	4.10709247312127	4.007e-05	1.814e-04	3.74138651150344	BAMBI
14.98	3.54	0.658634405433304	5.37475284044228	7.669e-08	5.403e-07	6.26735704959945	DLL1
4.01	3.53	1.42942979259228	2.47248347170982	1.342e-02	3.301e-02	1.48132284732373	ZNF423
13.83	3.53	0.68980244217604	5.12049563812389	3.047e-07	1.975e-06	5.70449687341414	CDC14B
10	3.52	0.837379630864087	4.2067057367171	2.591e-05	1.219e-04	3.91405256894932	CAPN5
8.81	3.51	0.868580661060784	4.03610129686833	5.435e-05	2.406e-04	3.61867588564693	HIST1H1T
4.85	3.5	1.16341858764501	3.00820123421685	2.628e-03	7.934e-03	2.10052165137272	ANKRD26P1
4.21	3.49	1.33337382169116	2.61569096900733	8.905e-03	2.314e-02	1.63570927677406	PPP1R36
4.85	3.49	1.29281657384009	2.69695292113205	6.998e-03	1.869e-02	1.72841809246923	MIR320A
34.13	3.48	0.429404907716832	8.09822778095915	5.577e-16	9.426e-15	14.0256750083966	FZD7
3.49	3.47	1.3730929504461	2.52820542565408	1.146e-02	2.885e-02	1.53984147968643	LEPREL2
11.93	3.47	0.783884823105768	4.42541149685305	9.626e-06	4.881e-05	4.31152097141906	OTP
30.83	3.45	0.470988624501081	7.33319635409492	2.247e-13	2.950e-12	11.5302508530481	PTK7
14.81	3.44	0.676275077893129	5.08562069248151	3.664e-07	2.348e-06	5.62938239745206	LHX3
4.18	3.36	1.19738983155823	2.80869133495518	4.974e-03	1.386e-02	1.85836699452534	MMP17
3.64	3.36	1.31614325288808	2.55240735360942	1.070e-02	2.719e-02	1.56558530879075	MASP1
6.06	3.35	1.11836685357882	2.99524121451928	2.742e-03	8.244e-03	2.08388607771173	RTP1
11.91	3.32	0.724431262231414	4.58790678608282	4.477e-06	2.401e-05	4.61954586784246	PROSER2
52.53	3.29	0.368340062979077	8.94347487315297	3.771e-19	8.081e-18	17.0925190835423	MAFA
450.58	3.29	0.136518659168449	24.0966368428005	2.711e-128	8.756e-126	125.057697624753	ANK2
118.89	3.29	0.28010492411621	11.7438401810742	7.596e-32	3.210e-30	29.4935309959924	FLJ35024
8.6	3.28	0.905647609651748	3.62064106580569	2.939e-04	1.119e-03	2.95128138317324	COPZ2
8.43	3.26	0.88048131573133	3.70389543602607	2.123e-04	8.357e-04	3.07796476218766	POU3F1
3.8	3.26	1.40036735077368	2.32707967137871	1.996e-02	4.650e-02	1.33256015608632	COL27A1
965.48	3.23	0.0897902678380092	35.9259701499172	1.201e-282	2.414e-279	278.617291400284	PPP1R15A
298.11	3.23	0.151308839723485	21.3167543271348	7.938e-101	1.527e-98	97.8160950328957	ERN1
41.15	3.22	0.415248656687502	7.76030465799227	8.473e-15	1.287e-13	12.8905545346269	MAN1C1
29.74	3.21	0.47554426670171	6.7604107772551	1.376e-11	1.495e-10	9.82544997249178	FLJ25758
130.31	3.2	0.259952760832814	12.2997414817252	9.086e-35	4.336e-33	32.3629025133114	MT2A
6.24	3.19	0.994720866856593	3.20497600426751	1.351e-03	4.385e-03	2.35801970416413	B4GALT6
29.63	3.19	0.463458204627035	6.87749179778483	6.092e-12	6.886e-11	10.1620494355544	TMEM54
4.14	3.18	1.28574506558546	2.4732584873511	1.339e-02	3.295e-02	1.4821464521175	HOXA-AS3
34.93	3.18	0.442018378843009	7.19093886317379	6.435e-13	8.127e-12	11.0900702117648	EPHB6
442.71	3.17	0.143889284189115	22.004375659677	2.615e-107	5.436e-105	104.264714001371	TSC22D3
34.38	3.16	0.430301285386911	7.34711738588999	2.025e-13	2.668e-12	11.5738450878464	SNAI1
40.66	3.14	0.387038065521955	8.12023261485599	4.653e-16	7.931e-15	14.1006482015743	NRARP
4.26	3.14	1.17685586580036	2.66526058290162	7.693e-03	2.031e-02	1.69232312075115	ADCY5
375.42	3.13	0.136075663976376	23.0342118030712	2.118e-117	5.717e-115	114.242858845351	FYN
18.39	3.13	0.561688948229434	5.57130986070268	2.528e-08	1.895e-07	6.72238413771826	FST
706.56	3.12	0.115973377010049	26.9228697468075	1.186e-159	5.796e-157	156.236842500649	DDIT3
30.81	3.11	0.457266731498982	6.81110364339841	9.685e-12	1.069e-10	9.97112415707254	PLEKHA7
4.32	3.09	1.20105943549878	2.57642605723803	9.983e-03	2.557e-02	1.5922117424067	SEMA4C
16.85	3.09	0.601753785427734	5.14178039939813	2.721e-07	1.777e-06	5.75033352371624	NEUROG2
3.45	3.09	1.280593937665	2.41518865178304	1.573e-02	3.793e-02	1.42107114629704	PVRL2
6.02	3.08	0.990538557903692	3.11157953993435	1.861e-03	5.841e-03	2.23350924339737	DTNA
58.76	3.08	0.324813482154272	9.48638734229645	2.392e-21	5.991e-20	19.222469826721	SERPINH1
4.25	3.08	1.26993273854246	2.42489663430497	1.531e-02	3.705e-02	1.43115748881603	TDH
948.86	3.08	0.0940983847780022	32.7063237792179	1.270e-234	1.914e-231	230.718124106503	CTH
1238.29	3.06	0.0873410349063298	35.0814545431723	1.293e-269	2.338e-266	265.631092126873	SLC43A1
20.61	3.06	0.547693525598301	5.59379585811115	2.222e-08	1.678e-07	6.7753007411571	ANKRD33B
39.42	3.06	0.398119835834397	7.67609646946571	1.640e-14	2.400e-13	12.6198065861883	DST
1601.36	3.04	0.0742552590094113	40.9183785431445	0.000e+00	0.000e+00	Inf	CDKN1A
6.1	3.03	0.983498512345054	3.07598461811304	2.098e-03	6.479e-03	2.18850926999642	SCRT1
5.68	3.02	1.04885148291994	2.87742869956136	4.009e-03	1.149e-02	1.93982416329146	TNFRSF25
1906.04	3.01	0.221587752469633	13.580528870622	5.225e-42	3.214e-40	39.4929367488099	LINC00273
5.75	2.99	0.999713392375499	2.98719751258036	2.815e-03	8.432e-03	2.07407397048554	THSD7B
41.43	2.96	0.368813393059302	8.01381002388742	1.112e-15	1.835e-14	13.7363302608239	C16orf74
11.52	2.95	0.702090532376753	4.20869897266958	2.568e-05	1.209e-04	3.91765623960322	SOCS6
32.01	2.95	0.442428007876032	6.65808348896905	2.774e-11	2.914e-10	9.53555100032209	MTSS1L
17.91	2.93	0.553967745599906	5.29127263004788	1.215e-07	8.340e-07	6.07881088003708	PLAU
36.8	2.93	0.433354628435381	6.75275610879481	1.451e-11	1.571e-10	9.80381824526788	SGK1
8.18	2.93	0.880579667070279	3.3219955683647	8.938e-04	3.031e-03	2.51838193318145	DUSP8
33.62	2.92	0.417765107323212	6.97947571955067	2.963e-12	3.473e-11	10.4593157441179	ARHGEF11
510.01	2.91	0.14582188719066	19.9848240702845	7.465e-89	1.286e-86	85.8908176433459	VEGFA
42.33	2.91	0.38575624206858	7.55352838879193	4.236e-14	5.935e-13	12.2266050841933	NBL1
64.29	2.9	0.301445225259009	9.63393948825192	5.748e-22	1.489e-20	19.8269774774564	CCR7
38.12	2.9	0.37560745504545	7.72784384465453	1.094e-14	1.636e-13	12.7861323404839	SEPT3
8.09	2.9	0.886366996398754	3.26926613406818	1.078e-03	3.582e-03	2.44584874641204	ZNF733P
166.09	2.89	0.194639021345729	14.8680318051339	5.315e-50	4.108e-48	47.3863447098573	SLC30A1
583.26	2.89	0.109506975804146	26.4120938587804	9.951e-154	4.285e-151	150.36802330703	SYTL1
24.51	2.89	0.484540593185478	5.95571377788449	2.589e-09	2.185e-08	7.66048189195467	RGS1
2217.2	2.88	0.196307231458643	14.6509711947175	1.328e-48	9.884e-47	46.0050533878292	DDIT4
28.96	2.88	0.45904305936117	6.2646275071935	3.737e-10	3.489e-09	8.45724347548822	EGFL7
220.28	2.87	0.16851581797195	17.0559314605542	3.158e-65	3.462e-63	62.4607313526727	JUN
6.58	2.87	0.92858819858101	3.09388838156363	1.976e-03	6.147e-03	2.21130210000627	FRMPD1
31.83	2.87	0.433994175458598	6.61261799636308	3.776e-11	3.898e-10	9.40918037810926	DFNB31
6.82	2.87	0.916471521380244	3.12995468912023	1.748e-03	5.526e-03	2.25758125064986	SLC22A1
14.35	2.86	0.635703913307403	4.49548269744952	6.941e-06	3.612e-05	4.44230078884191	ITPKA
26.46	2.84	0.482910853035815	5.88942926254696	3.875e-09	3.202e-08	7.49459607071411	CHGB
4.87	2.84	1.1257286849623	2.52352574592621	1.162e-02	2.918e-02	1.53490189468256	WEE2
101.82	2.83	0.24993102244758	11.3357721962095	8.726e-30	3.344e-28	27.4757890019602	PCBP4
50.04	2.81	0.356440897774322	7.89521669932724	2.898e-15	4.610e-14	13.3363026910008	CTNNA2
11.7	2.81	0.670152782728444	4.19251169773968	2.759e-05	1.290e-04	3.88947635649252	GLT25D2
13.28	2.8	0.682231981004809	4.10765376876714	3.997e-05	1.810e-04	3.74233283159864	NR4A3
175.48	2.8	0.1846025327796	15.150705587776	7.496e-52	5.946e-50	49.2257771080586	ALDH2
53.22	2.79	0.326571098633684	8.55604015583066	1.168e-17	2.247e-16	15.6483029788039	BEST1
179.79	2.79	0.181754741970183	15.3296989187826	4.842e-53	3.945e-51	50.4039625512431	PPP1R26
176.49	2.78	0.228007508418413	12.2077194207565	2.827e-34	1.328e-32	31.8767883171202	OPLAH
193.72	2.78	0.178869426255319	15.5255233223132	2.331e-54	1.970e-52	51.705538843236	ASS1
73.33	2.75	0.284877695281956	9.6610734606882	4.412e-22	1.162e-20	19.9349628369401	FAS
50.02	2.75	0.335863111891177	8.19008269639867	2.610e-16	4.553e-15	14.3417179392768	ITGB3
31.6	2.73	0.433630384376166	6.29858851783732	3.004e-10	2.837e-09	8.54717232764393	DCHS1
