name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
AC0095:E2F:E2F	2.86587888206788	0.0263195457885472	3.22771962828955	1.83635657903908e-05	0.000233951828169579
AC0104:ZNF:C2H2_ZF	4.26197191195248	0.464674089357312	4.85960885339978	8.80686498683118e-12	8.01424713801637e-10
AC0116:GLIS:C2H2_ZF	2.02485880972383	0.0290210374307055	2.38866366091589	0.00642258118624122	0.035268829445135
AC0125:ZNF:C2H2_ZF	2.61338120412514	0.0154809833968195	3.14316743935075	0.000134380920171755	0.00142667743582347
AC0132:ZSCAN/KLF:C2H2_ZF	2.37730610980068	0.477883185020388	2.67861233109305	0.000722048072476774	0.00589672592522699
AC0133:ZNF:C2H2_ZF	3.12221156954189	0.766266633306213	3.51821091707867	1.98943505130926e-06	3.16817531921e-05
AC0134:HSF:HSF	3.80295458219078	1.23574398567614	4.3748256129216	2.0363583916012e-09	9.26543068178546e-08
AC0141:IKZF:C2H2_ZF	3.64053287706323	0.381460350070342	4.36024357350298	1.19766048867757e-08	4.23838739604228e-07
AC0142:IKZF:C2H2_ZF	4.37476964858156	0.954172713503112	5.08999162728195	2.09480107400331e-12	2.66877656828021e-10
AC0151:ZNF:C2H2_ZF	2.24704149088375	0.00582689491882482	2.56748110121437	0.00169477244164362	0.011092221602414
AC0154:ZNF:C2H2_ZF	3.1243197071112	0.606135728973103	3.54751917095769	1.95175872528027e-06	3.16817531921e-05
AC0155:ETS/SIX:Ets	2.0754056110982	0.509713102909996	2.40541217000104	0.00480852472588119	0.0286264509381899
AC0157:ZFP:['C2H2_zinc_finger_factors']	2.39875467104157	0.0613723345957948	2.59095304753986	0.000624226327416142	0.00530176227418777
AC0158:E2F/TFDP:E2F	2.82831334714949	0.319631458346925	3.14364398392002	2.50031744716767e-05	0.000306288887278039
AC0159:E2F:E2F	3.55912284675933	0.106088510337645	3.71544963154033	2.82362920968417e-08	8.17569002985826e-07
AC0167:ZNF:C2H2_ZF	2.25362719891216	0.384363162249084	2.69022296839993	0.00162529578723747	0.0108980359628449
AC0181:ZNF:C2H2_ZF	2.37383577205057	0.429624555030962	2.8807510099021	0.00073915737095924	0.00596004107975995
AC0184:ZNF:C2H2_ZF	2.25170014429754	0.594805936629142	2.5834433820114	0.00164534853542082	0.0109175730944069
AC0185:ZNF:C2H2_ZF	2.55259262812285	0.0434979183123774	2.81485637685395	0.000210661070400348	0.00219985412860691
AC0190:IRF/ZBED:IRF	2.30796600634897	0.493918896401899	2.95181290666784	0.00114467552776197	0.00838113001361353
AC0194:ZNF:C2H2_ZF	1.96495664332147	0.0975739207361985	2.33930821083049	0.00895641456342223	0.0445721568507809
AC0196:NFKB/RELA:Rel	3.15551610956947	0.166490057807593	3.39114407432079	1.4684271798598e-06	2.52807598262349e-05
AC0210:BCL/BCL6B:C2H2_ZF	2.31770354417526	0.119662592054526	2.45446696382785	0.00107392613761926	0.00795454592631944
AC0218:ZSCAN:C2H2_ZF	1.98773670182313	0.406478669570965	2.30704374680431	0.00790299652712738	0.0416050313039681
AC0224:ZNF:C2H2_ZF	1.97389960625717	0.227104953910042	2.17995376004904	0.00852875259776155	0.0434625232381929
AC0225:ZNF33A:C2H2_ZF	1.9824901178922	0.494928207919197	2.36806055017809	0.00813524848705006	0.042131327530495
AC0233:HINFP:['C2H2_zinc_finger_factors']	3.33305028688364	0.00065963120383139	4.01854704748212	2.74675495910079e-07	6.9987316357888e-06
AC0234:HINFP:C2H2_ZF	2.40629494448136	0.278277849078824	2.82510785952157	0.000592880493972137	0.00522941022455529
AC0235:HINFP:C2H2_ZF	2.10731570314369	0.1249749777668	2.52235548926157	0.00398893569164954	0.0239712456186864
AC0240:ZNF:C2H2_ZF	3.16449311469049	0.077060888955419	3.75968396048129	1.35223340548407e-06	2.39270188692598e-05
AC0245:ZBTB:C2H2_ZF	2.27673913268448	0.764964077136166	2.68115852283158	0.00140173954980431	0.00970552275244939
AC0247:ZNF:C2H2_ZF	3.65568416090376	0.0272300235795151	4.20882695063299	1.01868112846522e-08	3.81705811077852e-07
AC0274:PAX:Homeodomain,Paired_box	4.3258541252809	0.266938555640451	4.908601848824	3.92350078955984e-12	4.16545000491603e-10
AC0286:ZNF33A:C2H2_ZF	3.89547014561335	0.751601706446115	4.59308768450724	7.15944971866655e-10	4.14113711615052e-08
AC0294:ZNF:C2H2_ZF	5.09550231381543	1.1316299691218	5.70797082316731	8.69026592451671e-17	1.38392484847929e-14
AC0296:ZNF:C2H2_ZF	2.39392557474533	0.748112188934095	2.77761457489659	0.000645106373302465	0.00540700999728513
AC0306:TOPORS:Unknown	4.08321084589832	0.682411000888035	4.83537250855252	7.91962115202553e-11	6.30599834230033e-09
AC0307:ZNF:C2H2_ZF	2.06532988426345	0.172996291275424	2.42052232212033	0.00509738176454045	0.0300651128149284
AC0308:ZNF:C2H2_ZF	3.28595444471015	0.144242341493531	3.51692428166489	4.32571264274577e-07	9.18492984476352e-06
AC0311:CTCF:C2H2_ZF	3.2817080948834	0.0251016006918989	3.58370435302972	4.50500973706043e-07	9.25706839518546e-06
AC0319:ZBTB:C2H2_ZF	3.0393081795275	0.431482048022974	3.26792956239545	4.17398889231522e-06	6.04279755546544e-05
AC0323:ZNF:C2H2_ZF	2.03837405820864	0.573946612138899	2.43106571037468	0.00594899275450017	0.0338348962912197
AC0330:LIN28B:CSD	3.08444748954955	0.537140916044952	3.36441159274436	2.795555150948e-06	4.23992531227114e-05
AC0334:ZNF:C2H2_ZF	4.04826141362806	0.0667750605308128	4.50662251980327	1.20294774937117e-10	8.51419684832703e-09
AC0336:ZNF:C2H2_ZF	2.32181775715798	0.593531914904341	2.62255470949628	0.0010452705753286	0.00793529882421368
AC0339:ZNF:['C2H2_zinc_finger_factors']	2.34013449413349	0.0899946712281651	2.52312749196174	0.000926097570237849	0.00728301422520382
AC0347:ZNF:C2H2_ZF	3.35602542827014	0.105950838384751	3.7413641591337	2.19545461765147e-07	5.82710246434993e-06
AC0350:TFCP/TFCP2L:Grainyhead	3.29782796501574	0.118062905962719	3.71376692558876	3.86020794214179e-07	8.78197306837258e-06
AC0351:GRHL/TFCP:Grainyhead	1.95095533800227	0.321239450793434	2.45690488810267	0.0096645328225022	0.0473562108302608
AC0361:MEF2A/MEF2C:MADS_box	2.4264454451548	0.591662788129333	2.93801592597203	0.000516171569722271	0.00466240180699584
AC0375:ZBTB/BANP:C2H2_ZF	5.55760146653317	0.390315918017281	6.21702932910688	5.87440470458512e-20	1.24733193227357e-17
AC0376:ZBED:BED_ZF	2.28970193016567	0.17001048616069	2.64520203189208	0.00128915303473988	0.00905443895102793
AC0381:SRY:Sox	1.99616490461683	0.0780184170054376	2.42216373722804	0.0075423293355486	0.0400371982228705
AC0389:FOXN:Forkhead	2.31985230427697	0.293151413199999	2.52416985309235	0.00105887032976164	0.00793529882421368
AC0390:CREB/JUND:bZIP	5.67417794212865	0.527462081143944	6.43103741385358	8.41050428880957e-21	2.67874561598585e-18
AC0391:FOXN:Forkhead	3.14389437823278	0.164188502369502	3.31454722695231	1.6332031159028e-06	2.73776417060548e-05
AC0403:DBP/HLF:bZIP	3.06758393863126	0.304687041372431	3.40861710855099	3.24955057374297e-06	4.81386910575412e-05
AC0405:ZNF:C2H2_ZF	3.30332471948457	0.536975879953289	3.97090388953675	3.66147274990059e-07	8.78197306837258e-06
AC0410:RARA/RARG:Nuclear_receptor	3.26682540275818	0.236672128899017	3.90871004031037	5.19186876885786e-07	1.03350637680077e-05
AC0412:NR1I/NR1H:Nuclear_receptor	3.57304461480085	0.207922682093329	4.08383800603822	2.44195324749037e-08	7.40725818405413e-07
AC0413:THRB/RARA:Nuclear_receptor	2.65459770629718	0.371351509424725	3.04838973466685	9.84267606975276e-05	0.00109996222042676
AC0427:NR6A:Nuclear_receptor	2.72166552344018	0.557338897126271	3.15771410374363	5.86371235376995e-05	0.000679124503518447
AC0442:ZNF:C2H2_ZF	2.32069110884243	0.382286086615883	2.80354625243438	0.00105304635362845	0.00793529882421368
AC0443:CTCF/ZNF:C2H2_ZF	2.71766327599765	0.0628832286683853	3.30987209609434	6.05015031148867e-05	0.000688204597931836
AC0446:ZNF:C2H2_ZF	2.0316742238006	0.37936867170458	2.31676870089973	0.00617967430961612	0.0342300220454389
AC0448:ZNF:C2H2_ZF	2.13450243356246	0.239737225745862	2.6021776258518	0.00339324811108875	0.0209854276384809
AC0452:ZNF354A/ZNF:C2H2_ZF	1.97535338075318	0.0981477672635666	2.40892440982564	0.00846098519514141	0.0434625232381929
AC0455:NFATC/PRDM:Rel	2.33051817582174	0.319479045201096	2.82199336249024	0.000986992883604888	0.0076672495958087
AC0456:ZNF/PRDM:C2H2_ZF	2.24595487208871	0.139015987750399	2.69775460827332	0.00170649563114062	0.011092221602414
AC0457:ZNF/ZFP:C2H2_ZF	2.05625164466364	0.209386811839011	2.50622560407281	0.00537100051105511	0.0311029756867464
AC0458:ZFP:C2H2_ZF	1.98488295148753	0.168259803036085	2.41292846475535	0.00802857621917871	0.0419196971444003
AC0460:ZNF:C2H2_ZF	2.86134736344047	0.602810658207762	3.18411593344997	1.90645556480951e-05	0.000238120038192874
AC0463:ZNF:C2H2_ZF	2.43371852462186	0.395756682514776	2.90205368097723	0.00049084005448469	0.00453137847401083
AC0465:ZIK:C2H2_ZF	1.95196403335827	0.322556015964128	2.2460750355633	0.00961189663233319	0.0473562108302608
AC0466:ZNF:C2H2_ZF	2.51563911330766	0.586672682402513	2.80667503657482	0.000275316288507391	0.00278375358379696
AC0467:PAX:Homeodomain,Paired_box	2.49950372516947	0.196937029038318	2.72261910814871	0.000309036911878803	0.00307588301354371
AC0479:PAX:Homeodomain,Paired_box	2.17466523178467	0.31750585641333	2.60879493830229	0.00266072192784392	0.0169487986803658
AC0481:ZNF:C2H2_ZF	3.60561703593779	0.193510914332302	4.15471457653363	1.73446114941074e-08	5.81500922197178e-07
AC0482:ZNF:C2H2_ZF	3.29324779868191	0.254054657147572	3.6318317379364	4.03373168364094e-07	8.8603002844113e-06
AC0483:ZNF:C2H2_ZF	2.268462011081	0.287566613723945	2.61291523191177	0.00147831282843783	0.0101256480829559
AC0489:ZNF:C2H2_ZF	3.79327640713979	0.992623349254957	4.50569871089157	2.26823445183693e-09	9.63243563880085e-08
AC0491:ZNF:C2H2_ZF	2.03250910520158	0.232835086310092	2.23057288832751	0.00615049517467282	0.0342300220454389
AC0492:ZNF:C2H2_ZF	2.14004498200876	0.678265214961053	2.45469634514411	0.00328224874512877	0.0204979652024218
AC0498:ZNF:C2H2_ZF	2.42546700376937	0.187867605617844	2.94497455101407	0.000519671159021515	0.00466240180699584
AC0502:ZNF:C2H2_ZF	3.19398421480064	0.283308684710271	3.36044398077592	1.02962792022706e-06	1.92903819171951e-05
AC0507:PAX:Paired_box	2.90629957937949	0.0468627407972289	3.4399352959701	1.31102648972734e-05	0.000173984140407566
AC0510:ZNF:C2H2_ZF	3.16965354732322	0.779406715592561	3.79473707719678	1.28950418236825e-06	2.34689761191021e-05
AC0511:ZNF:C2H2_ZF	2.28918337475629	0.227909532422454	2.51906134460729	0.00129349127871828	0.00905443895102793
AC0516:ZNF:C2H2_ZF	2.05222753792413	0.179866016684016	2.28824251326548	0.00549648249523929	0.031542877022229
AC0525:NFYA/NFYB:CBF/NF-Y	3.40716991370092	0.435293515464716	4.09130256820963	1.32558055207996e-07	3.67128178989103e-06
AC0541:CREB3L/XBP:bZIP	3.02000502246802	0.653446506607648	3.75826768949295	4.94494307386993e-06	6.99984164012254e-05
AC0544:GMEB:SAND	2.48941137242514	0.0157320363303792	2.72127883807466	0.000332060070146311	0.00320488279823031
AC0546:ZNF:C2H2_ZF	2.00551381350606	0.12928688895327	2.31510925707775	0.00715960432770238	0.0386490328136178
AC0547:ATF/CREB:bZIP	2.0143701659044	0.075831700145563	2.41616165775623	0.00681323685071096	0.0370942895205374
AC0554:HIF1A/TCFL:bHLH	3.20707039520465	0.531707498971012	3.52302146966728	9.11553501856146e-07	1.75957448691626e-05
AC0555:SREBF:bHLH	2.98737119675266	0.533730704637613	3.27621231028758	6.56854194028604e-06	8.90247067226001e-05
AC0564:PITX/OTX:Homeodomain	2.49218929744958	0.315946855478974	3.02849507071	0.000325567369667821	0.00319056022274465
AC0566:ZSCAN:C2H2_ZF,MADF	2.30335869701176	0.213635159677391	2.75145393257502	0.0011796344397877	0.00853894475164503
AC0572:BARHL:Homeodomain	3.94690459745099	0.328173212101575	4.78860353218395	3.9588878153703e-10	2.52181153839088e-08
AC0581:ZSCAN:C2H2_ZF	2.64971187856725	0.226007032076917	3.04353994288253	0.000102155710781491	0.0011219515132381
AC0588:POU2F/POU3F:Homeodomain,POU	2.8685780987654	0.0478953223022374	3.20542064213424	1.79577861823226e-05	0.000233451220370194
AC0596:HOXB/LHX:Homeodomain	3.29886033011543	0.497066990929016	3.94400400626774	3.82210434201745e-07	8.78197306837258e-06
AC0600:HOMEZ:Homeodomain	2.38537613032528	0.00886759929882008	2.83878833470095	0.000683677666615786	0.00565587887836696
AC0607:OLIG/NEUROG:bHLH	2.44982477421098	0.251378128160145	2.70057069099922	0.000438822267755061	0.00411073212588197
AC0615:ZNF:C2H2_ZF	3.59807022046145	0.724122210657849	4.22559141936044	1.87807824915331e-08	5.98167922355329e-07
AC0617:ERG/FLI:Ets	3.09435539521715	0.189544777383882	3.46981921987894	2.55794904549687e-06	3.97417937068661e-05
AC0624:ZBTB:C2H2_ZF	2.03383637493219	0.381230842214834	2.52147113938858	0.0061043627556894	0.0342300220454389
AC0625:ELF:Ets	2.47397364595063	0.313776349757525	2.98706365571604	0.000370411288740185	0.00352167150638057
AC0626:ELF/ETV:Ets	7.57458998866895	0.310742195213217	8.00715353944931	4.42868278048616e-37	2.82107093116968e-34
AC0628:SMAD:SMAD	2.36468774094987	0.233744502634737	2.78677505962684	0.00078608473908689	0.00625919973497936
AC0629:SMAD:SMAD	2.12259951551176	0.160359572639233	2.30258934987928	0.00364328531942487	0.0223151225814773
AC0632:TBX/MGA:T-box	2.17812414563683	0.430295925121186	2.45436204597819	0.00260495675139261	0.0167611863700717
AC0635:TBX/EOMES:T-box	3.87940360826869	0.264421963938348	4.06929887968625	8.60070699689127e-10	4.21434642847672e-08
AC0636:SREBF:bHLH	2.53225451958231	0.0889744193540767	3.06119331942299	0.000244226181855899	0.00250922706197109
