baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AluYh3:Alu:SINE	1623.37251998447	-0.634758540123794	0.0708735175034119	-8.95621612252047	3.36011046675207e-19	1.23012992072381e-17
AluYh3a3:Alu:SINE	451.443602740175	-0.385476557567177	0.111917957720453	-3.4442779820019	0.000572586674250584	0.00333638091234192
AluYh7:Alu:SINE	76.9059775033589	-0.266049858694656	0.264153072536532	-1.00718063257758	0.313847978390938	0.585347629365125
AluYh9:Alu:SINE	51.2836974238505	-0.64030465704606	0.297762977421923	-2.15038371321349	0.0315248755522229	0.10868440406572
AluYi6:Alu:SINE	247.791948147121	-0.584774012024151	0.138606112965519	-4.21896263817475	2.45428935413229e-05	0.000188038017831243
AluYi6_4d:Alu:SINE	67.6135431117097	-0.698864557287817	0.26754459421157	-2.61214232097385	0.00899767886254462	0.0377044087586182
AluYj4:Alu:SINE	2127.91676562079	-0.631492375004918	0.0638368084969611	-9.89229239170031	4.49612240484429e-23	2.14574598018674e-21
AluYk11:Alu:SINE	467.324759464505	-0.422773186683036	0.104693446583466	-4.03820105727425	5.38626787362247e-05	0.000386794684148473
AluYk12:Alu:SINE	90.5045654123376	-0.657983284729999	0.232002607463782	-2.83610297281989	0.00456677192733637	0.0210789018219785
AluYk2:Alu:SINE	627.830118315025	-0.578291280641544	0.0981671716067531	-5.89088257486032	3.84138452361928e-09	5.11437825821094e-08
AluYk3:Alu:SINE	1143.91954863224	-0.753089317375097	0.0735405941560804	-10.2404573421961	1.30617462045347e-24	6.72623628903346e-23
AluYk4:Alu:SINE	851.465509991194	-0.262450969727474	0.0835134975773073	-3.14261738929718	0.001674445559107	0.00871660178416179
AluYm1:Alu:SINE	3767.9872947344	-0.62914156452724	0.0507258687242542	-12.4027755531848	2.52425908033229e-35	2.1644011889519e-33
AmnL2-1:L2:LINE	950.935031481185	-0.257975773424449	0.0932680205344247	-2.7659617084854	0.00567551986524463	0.0253857865331627
AmnSINE1:5S-Deu-L2:SINE	2084.40650503463	-0.267977785463957	0.0672947122181845	-3.98215218745737	6.82940245614681e-05	0.000482595846669475
Arthur1:hAT-Tip100:DNA	830.191721824918	-0.390024042765307	0.090791751138707	-4.29580923237672	1.74057217883829e-05	0.000137167650531537
Arthur1A:hAT-Tip100:DNA	412.133880384545	-0.6376686532242	0.124770626258476	-5.11072735904361	3.20920838163993e-07	3.30901143861786e-06
Arthur1B:hAT-Tip100:DNA	825.074741405129	-0.646791837103039	0.0975637155119079	-6.62943014940935	3.36985251243971e-11	5.65444213007264e-10
Arthur1C:hAT-Tip100:DNA	380.351817760579	-0.603776433830388	0.115522173133373	-5.22649823366214	1.72750468802262e-07	1.85653659740386e-06
Arthur2:hAT-Tip100:DNA	5.49047523716578	1.69174067514505	1.04216787024616	1.62328999333424	0.10452742765689	0.278085476146867
BLACKJACK:hAT-Blackjack:DNA	1793.83668813215	-0.505790994237627	0.098312605519509	-5.14472169224789	2.67917697360564e-07	2.80690973139433e-06
BSR/Beta:Satellite:Satellite	6836.70799321526	2.36006620124957	0.0673372119242263	35.0484692461773	4.11424792620268e-269	1.34053418111846e-265
CER:Satellite:Satellite	439.098496015679	-0.301599672269142	0.132253981864832	-2.28045816100559	0.0225805295169191	0.0822134049589494
CR1-11_Crp:CR1:LINE	18.2865890095704	-1.15088070183407	0.612706070305757	-1.8783569440723	0.0603323514079215	0.182601909036591
CR1-12_AMi:CR1:LINE	47.0407325985282	-0.184391532432124	0.333812616853215	-0.55238035689108	0.580687785848234	0.804783482922274
CR1-13_AMi:CR1:LINE	31.1700391367678	-0.425372745332103	0.407254668745113	-1.04448832138086	0.296259519663853	0.565557294443518
CR1-16_AMi:CR1:LINE	191.077967188363	-0.298681060232304	0.162883841366959	-1.83370589572116	0.0666976629876206	0.197628219174877
CR1-1_Amn:CR1:LINE	0.453313113713293	-1.22777160465144	3.37356564731895	-0.363938850760819	0.715903672419838	0.873848399093533
CR1-3_Croc:CR1:LINE	753.957299977527	-0.316367208166421	0.109483422045166	-2.88963572983597	0.00385688465601466	0.0181791955492138
CR1-8_Crp:CR1:LINE	7.5102577869762	0.673795176410978	0.787477319761756	0.85563756504737	0.392198284763119	0.668066095917255
CR1-L3A_Croc:CR1:LINE	259.598149490896	-0.306682743987287	0.136780428733414	-2.24215369718583	0.0249514405358792	0.0894911017959018
CR1-L3B_Croc:CR1:LINE	6.18715782249569	-0.254547596070557	0.911499615504029	-0.279262428355277	0.780043437520964	0.888810581598757
CR1_Mam:CR1:LINE	1628.22999878792	-0.443733852948374	0.0678662698275957	-6.53835630093734	6.2198605898831e-11	1.01146108621597e-09
Chap1_Mam:hAT-Charlie:DNA	1111.67186783741	-0.562489419733922	0.0787262590970231	-7.14487676901685	9.0076661753484e-13	1.80971924165152e-11
Chap1a_Mam:hAT-Charlie:DNA	32.3610141865044	-0.913108899473531	0.394760102680938	-2.31307291003403	0.0207186308459945	0.0767282959445432
Charlie10:hAT-Charlie:DNA	1045.2255929059	-0.506880728082662	0.0768288682276039	-6.59752954554841	4.18065395697305e-11	6.94663043448638e-10
Charlie10a:hAT-Charlie:DNA	361.100803609184	-0.564015924600047	0.124885166907118	-4.51627634064443	6.29365235200894e-06	5.35289022184035e-05
Charlie10b:hAT-Charlie:DNA	385.202649088542	-0.739722188373376	0.122522988030814	-6.03741551085366	1.56602108935276e-09	2.17887274314799e-08
Charlie11:hAT-Charlie:DNA	128.66657436358	-0.26496245473488	0.193038862665913	-1.37258607451207	0.16988106345175	0.395216616589261
Charlie12:hAT-Charlie:DNA	4.59738315467499	0.866575745035959	1.01645953237603	0.852543281295511	0.393912627515259	0.670009205609402
Charlie13a:hAT-Charlie:DNA	852.689927685399	-0.395114778893198	0.11143517300052	-3.54569179778951	0.000391583904655813	0.00235719830815737
Charlie13b:hAT-Charlie:DNA	491.106607486003	-0.57426350804864	0.11509775679905	-4.98935447587611	6.05813914967885e-07	6.02468827035626e-06
Charlie14a:hAT-Charlie:DNA	233.829816021419	-0.404739179135647	0.146916112531885	-2.75489986877925	0.0058710100025304	0.0261200185576827
Charlie15a:hAT-Charlie:DNA	2840.21150019307	-0.523037232457487	0.0672339665012788	-7.77936004188505	7.28923371854928e-15	1.79679109839426e-13
Charlie15b:hAT-Charlie:DNA	1794.85681013788	-0.427648911135653	0.0731213464023287	-5.84848244974376	4.96077969992867e-09	6.48902573814392e-08
Charlie16:hAT-Charlie:DNA	19.9866593601688	-0.985334813849009	0.489940135409942	-2.01113308062537	0.0443114018400021	0.142923411928322
Charlie16a:hAT-Charlie:DNA	1896.49025368504	-0.412754500114885	0.0683851598466177	-6.0357320366094	1.58243660341454e-09	2.20000427862609e-08
Charlie17:hAT-Charlie:DNA	691.578316838648	-0.563127475915347	0.0936893168884135	-6.01058364622347	1.8485659968639e-09	2.55217464921413e-08
Charlie17a:hAT-Charlie:DNA	1284.13789238388	-0.621869718101953	0.0778966424720954	-7.98326729325622	1.42509845525112e-15	3.80036858144758e-14
Charlie17b:hAT-Charlie:DNA	152.711708460304	-0.32302875125786	0.189340680712531	-1.70607156392504	0.0879947562077673	0.244196588867591
Charlie18a:hAT-Charlie:DNA	1965.62374692457	-0.4886322059918	0.0693180412665794	-7.04913464176875	1.80033884814298e-12	3.45427969252102e-11
Charlie19a:hAT-Charlie:DNA	1587.19979072262	-0.467449397338722	0.0679960013253412	-6.87466010099788	6.21378371232203e-12	1.13222278613795e-10
Charlie1:hAT-Charlie:DNA	2379.67549841432	-0.464559575357077	0.0654290708585622	-7.10020132123402	1.24575284653272e-12	2.45189608855459e-11
Charlie1a:hAT-Charlie:DNA	10662.0321325727	-0.478456590984287	0.0654654785217789	-7.30853270743472	2.70075210226063e-13	5.68728884236917e-12
Charlie1b:hAT-Charlie:DNA	2713.4647000916	-0.564460915950105	0.0660694533245187	-8.5434476531476	1.30275543265738e-17	4.2140846084723e-16
Charlie20a:hAT-Charlie:DNA	940.52330568025	-0.515516370665843	0.0857912594252866	-6.00896145037704	1.86715510798782e-09	2.57486364853372e-08
Charlie21a:hAT-Charlie:DNA	443.381452047941	-0.405382761674495	0.113024802212034	-3.58667083454831	0.000334926671981493	0.00205268584994677
Charlie22a:hAT-Charlie:DNA	1126.07861720507	-0.562048314425178	0.0819465719983977	-6.85871660911169	6.94819172580438e-12	1.2577279780028e-10
Charlie23a:hAT-Charlie:DNA	1151.66533803309	-0.510720837072198	0.0792787996373658	-6.44208589696512	1.1784255047003e-10	1.85083034679946e-09
Charlie24:hAT-Charlie:DNA	1705.49759675374	-0.31840278760122	0.0733880924758942	-4.33861648203768	1.43382484269351e-05	0.000114479207366848
Charlie25:hAT-Charlie:DNA	559.318754348809	-0.448873417876992	0.10772477605905	-4.16685403579712	3.08832102820524e-05	0.000232426784252799
Charlie26a:hAT-Charlie:DNA	359.498377211855	-0.206311520668308	0.128474109259116	-1.6058606816429	0.108304524162749	0.285569223167592
Charlie29a:hAT-Charlie:DNA	1346.83768813058	-0.402653050947732	0.0860035473681568	-4.681819102462	2.84340349136182e-06	2.5579925836822e-05
Charlie29b:hAT-Charlie:DNA	17.524704126351	-0.250909092434904	0.520395548152863	-0.482150728086553	0.629698875739428	0.826535505357064
Charlie2a:hAT-Charlie:DNA	2013.62102740236	-0.296121718219109	0.0707485665659713	-4.18555078346333	2.84475456260228e-05	0.000215740262967051
Charlie2b:hAT-Charlie:DNA	2443.66027847599	-0.260977552489217	0.0639060773129305	-4.0837673577003	4.4311393901445e-05	0.000323586933337752
Charlie30a:hAT-Charlie:DNA	633.176489579304	-0.622863877672908	0.110819535778393	-5.6205241548607	1.903789703107e-08	2.31065786485127e-07
Charlie30b:hAT-Charlie:DNA	29.169914970157	-0.258829913530085	0.424056996286092	-0.610365860714307	0.541619477734441	0.781048672305467
Charlie31a:hAT-Charlie:DNA	18.7452960966012	0.0394746770201344	0.537245671392536	0.073476026187082	0.941427320830088	0.971347456771488
Charlie32a:hAT-Charlie:DNA	5.52925092885889	-0.998901369856479	0.930049807037017	-1.0740299737697	0.282809247706293	0.550528022292063
Charlie3:hAT-Charlie:DNA	1136.65957772511	-0.526149729527603	0.0833399813506082	-6.31329310375185	2.73159437611013e-10	4.14141599129286e-09
Charlie4:hAT-Charlie:DNA	186.581767587096	-0.0137467092194055	0.166906746887273	-0.0823616149483154	0.934359159141521	0.968772119382317
Charlie4a:hAT-Charlie:DNA	2796.38537002242	-0.469687954952788	0.0689223364983304	-6.81474219847678	9.44329545442582e-12	1.67719104252763e-10
Charlie4z:hAT-Charlie:DNA	6657.76252263121	-0.48229940211747	0.0482414644863869	-9.99761112670135	1.56117603807033e-23	7.59214523480038e-22
Charlie5:hAT-Charlie:DNA	1350.8949730794	-0.370929011434737	0.0740699054373571	-5.00782347762603	5.50489852159243e-07	5.50658855463004e-06
Charlie6:hAT-Charlie:DNA	185.104154325436	-0.553899163104552	0.168640784548027	-3.28449114245439	0.00102166709523024	0.00561883859387299
Charlie7:hAT-Charlie:DNA	2571.37596347053	-0.411146615681006	0.0690628960432723	-5.95322002459028	2.62917449153169e-09	3.55861944678955e-08
Charlie7a:hAT-Charlie:DNA	973.166435714211	-0.512252265049174	0.0823270434888787	-6.22216277107501	4.90347923563537e-10	7.22341139681082e-09
Charlie8:hAT-Charlie:DNA	2749.98912077835	-0.512549294997628	0.0618269680739818	-8.29006032423123	1.13191046883684e-16	3.32803963195907e-15
Charlie9:hAT-Charlie:DNA	918.619243797752	-0.311722294063436	0.0824772894570424	-3.7794924653264	0.000157148348307319	0.00103062286398584
Cheshire:hAT-Charlie:DNA	1784.36320099577	-0.517270428539343	0.0838422414557283	-6.16956822191449	6.84767264758034e-10	9.90425485722061e-09
Chompy-6_Croc:PIF-Harbinger:DNA	6.8231300039969	-0.671609841128874	0.873761424746043	-0.768642128283559	0.442105788929325	0.709988062595929
Chompy-7_Croc:PIF-Harbinger:DNA	3.77971588275825	-1.20102116703152	1.12124410740617	-1.07115048284169	0.284101772251641	0.552135973282239
D20S16:Satellite:Satellite	217.242089594729	-0.560075723986998	0.182121496561989	-3.07528619388631	0.00210300648969107	0.010678940913383
DNA1_Mam:TcMar-Tc1:DNA	11.2421595853726	-0.187039249334027	0.667223980625574	-0.280324530839949	0.779228532060453	0.888324948279891
DNA1_Mam:TcMar:DNA	96.3816634851339	-0.343822919600217	0.218816052374491	-1.57128746209069	0.116115892179874	0.300442870069794
ERV24B_Prim-int:ERV1:LTR	355.262159036533	-0.204835959410076	0.128475640325476	-1.59435640010161	0.110856231947616	0.289993300433145
ERV24_Prim-int:ERV1:LTR	510.412714350767	-0.290641302059634	0.099077960333454	-2.93346069177706	0.00335206097167639	0.0160702537835545
ERV3-16A3_I-int:ERVL:LTR	3950.63398712169	-0.358792599017385	0.073328102910352	-4.89297533656408	9.93228573936403e-07	9.55146372912654e-06
ERV3-16A3_I:ERVL:LTR	31.7509976622922	-0.810482774565607	0.408724884845446	-1.98295431625623	0.0473725326583828	0.150801931166986
ERV3-16A3_LTR:ERVL:LTR	618.158264539227	-0.444965703711331	0.11019759320208	-4.03788949269841	5.39342480060618e-05	0.000387231046231022
ERVL-B4-int:ERVL:LTR	3750.45601580477	-0.474824545117701	0.063101116317493	-7.52482004801029	5.27929837473013e-14	1.19605140991595e-12
ERVL-E-int:ERVL:LTR	6913.74010977683	-0.564044525487314	0.0592910218400167	-9.51315237928029	1.84970521666738e-21	7.90170258290532e-20
ERVL-int:ERVL:LTR	741.125462231997	-0.382088098707323	0.0916381583641227	-4.1695305266732	3.05227732734988e-05	0.000230115001450457
ERVL47-int:ERVL:LTR	119.031178761497	-0.115898546685259	0.207226551612156	-0.559284250901276	0.57596774194243	0.803424621628476
EUTREP15:ERV1:LTR	0.325206113487656	-2.17121536591445	4.04595392948365	-0.536638677492687	0.591517222150185	0.805768262669027
EUTREP16:LTR:LTR	1.29050862801439	-1.95046174244597	2.02496023802413	-0.963209897073904	0.335442199368511	0.609712441230879
EUTREP2:hAT:DNA	7.67542994632647	0.283862529010177	0.872617287854353	0.325300143557957	0.744953922226342	0.876338428831752
EUTREP2:hAT:DNA?	9.20434079353071	0.239360288525837	0.81563285699354	0.293465725998496	0.769166193474407	0.882105433182235
EUTREP7:ERV1:LTR	1.06241171104733	1.01768815076905	2.14912790011702	0.473535405088564	0.635831247739261	0.830829734238328
EUTREP8:LTR:LTR	6.29625647883009	0.475658217624422	0.831822199082552	0.571826789606052	0.567439326092305	0.797021314671564
Eulor10:DNA:DNA?	11.4900153451814	0.400544720951577	0.682014923317707	0.587296123966175	0.557004843865321	0.790481512927222
Eulor11:DNA:DNA	35.8181243132437	-0.439740720691212	0.369288215281485	-1.19077918680948	0.233740281655839	0.488322947019819
Eulor12:DNA:DNA?	112.088397606934	-0.00178535244328866	0.224181443578317	-0.00796387254355847	0.993645816220545	0.997305599571755
Eulor1:DNA:DNA	73.742196312475	-0.513017226685954	0.277283203629453	-1.85015615793131	0.0642910458386608	0.191822746915409
Eulor2A:DNA:DNA?	7.47505818060862	-0.380564410523515	0.804793426213738	-0.472872165859918	0.636304384023554	0.830829734238328
Eulor2B:DNA:DNA?	52.2344532900303	-0.628243914836746	0.294638084241515	-2.13225631185469	0.0329857814439746	0.112616059509763
Eulor2C:DNA:DNA?	5.97337818320947	0.945218400060008	0.897140634499921	1.05358999883768	0.292070670025537	0.561202213283937
Eulor3:DNA:DNA?	2.93099596504343	-1.00895277568566	1.23121405227369	-0.819477956592863	0.412513773568908	0.686003680454372
Eulor4:Eulor4:Unknown	14.234907443914	-0.324869091272142	0.561464219279187	-0.57861049754731	0.562852019894217	0.794248221238967
Eulor5A:DNA:DNA?	94.0037625581863	-0.774762832057011	0.292698579627009	-2.64696478214656	0.00812178108062966	0.034534672643356
Eulor5B:DNA:DNA?	9.56212123812084	-0.997539980619265	0.683873249459776	-1.4586620860039	0.144658136205443	0.352273517359727
Eulor6A:DNA:DNA?	14.1239770346675	-1.79063394805061	0.645550612311871	-2.7738087671204	0.00554042358716403	0.0248653045063293
Eulor6B:DNA:DNA?	21.007125407725	0.134469694814777	0.471633488438666	0.285114815022862	0.775556180169755	0.886007364723303
Eulor6C:DNA:DNA?	4.78193858570954	0.23283055023589	0.999461412481279	0.232956017439294	0.815795559179769	0.910501312134093
Eulor6D:DNA:DNA?	21.3589521344201	-0.0627043131457218	0.475486511521701	-0.131874010358462	0.895083945795371	0.95293799673943
Eulor6E:DNA:DNA?	11.8108935060311	0.541323335523258	0.677000132104817	0.799591181526457	0.423947698414723	0.693147849694493
Eulor7:DNA:DNA?	2.01624180823603	-2.71532499274696	1.74243708106689	-1.5583489482928	0.119150551516877	0.306324863131512
Eulor8:TcMar:DNA	25.8187012640619	-0.253943898078159	0.466721801826987	-0.544101212079859	0.58637182643239	0.805768262669027
Eulor9A:DNA:DNA	108.872822853154	-0.48871049104664	0.209091086054019	-2.33730906596554	0.0194231194871434	0.0727840174688351
Eulor9B:DNA:DNA	19.0631376502894	-0.770891769231375	0.573536408994603	-1.34410258379713	0.178915216708685	0.40966589676458
Eulor9C:DNA:DNA	52.779687737788	-0.430859884231458	0.374473047959362	-1.15057648762539	0.249906510555493	0.509030418550774
EuthAT-2:hAT-Ac:DNA	3.4786544880427	0.365401251904791	1.30974968503886	0.278985561957933	0.780255904930955	0.888885518264961
EuthAT-N1:hAT-Tip100:DNA	20.3797501208842	-0.483386889096415	0.497017293291832	-0.972575593687815	0.330764277570279	0.604501722698923
Eutr10:ERVL:LTR	5.69497242180297	-1.83486638872189	0.97830221493078	-1.87556192832673	0.0607154583318926	0.183559910761144
Eutr11:DNA:DNA	1.69820434807709	-0.543012353449513	1.77137734422463	-0.306548096722555	0.759187365338133	0.876338428831752
Eutr18:LTR:LTR?	5.70645652536138	-0.45132665650139	0.914180370038827	-0.493695414267341	0.621521304315501	0.821596469146604
Eutr2B:MULE-MuDR:DNA	7.76764569035917	-0.576376980539858	0.797698738009336	-0.722549695864145	0.469956583158794	0.731963957521558
Eutr5:LTR:LTR	0.48972704564022	-2.70111185615126	3.21185853591679	-0.840980954156582	0.400358604297853	0.674497167276458
FAM:Alu:SINE	5591.80106840619	-0.630750234979787	0.0561098108218235	-11.241353797872	2.55434755189711e-29	1.68291122440339e-27
FLAM_A:Alu:SINE	13087.4731740136	-0.583454417506327	0.0447615466549249	-13.0347242467801	7.76472313496754e-39	7.50122484852753e-37
FLAM_C:Alu:SINE	20486.2135838723	-0.597149714430867	0.0451254768004136	-13.2330948451141	5.65115912293945e-40	5.8708172210224e-38
FRAM:Alu:SINE	7557.77482514132	-0.594459380865154	0.0575303926774244	-10.3329623386775	4.99923794777841e-25	2.63884664633764e-23
FordPrefect:hAT-Tip100:DNA	50803.6178932729	2.37020244274151	0.116738275775749	20.3035587684592	1.19601516196668e-91	3.63274401864812e-89
FordPrefect_a:hAT-Tip100:DNA	56.9085210823428	-0.279023064432219	0.290452806716975	-0.960648539038241	0.336728914186195	0.611250894935534
GSAT:centr:Satellite	9.35913974085536	1.72343855086375	0.763734865259505	2.25659273821178	0.0240335345478476	0.0867021551816212
GSATII:centr:Satellite	402.537341829161	-0.131155631484064	0.1267109847842	-1.03507704330002	0.300632932612951	0.569863810967885
GSATX:centr:Satellite	16.0697788739897	-0.371586781665931	0.643696066154191	-0.577270549260932	0.563756705307087	0.794588461158221
HAL1:L1:LINE	29804.9150744422	-0.502941781500434	0.0517828055451277	-9.71252476967726	2.66648802665886e-22	1.20062308245578e-20
HAL1M8:L1:LINE	2500.0790489086	-0.47413920971586	0.0747198909857315	-6.3455554265517	2.21624385721951e-10	3.39745064527821e-09
HAL1ME:L1:LINE	6642.74968060238	-0.480006078602641	0.0570975048694653	-8.406778539623	4.21425741977433e-17	1.29794136921957e-15
HAL1b:L1:LINE	3518.43461944002	-0.556258969183537	0.073009878534335	-7.61895486405912	2.55737860986993e-14	6.01042667254741e-13
HERV-Fc1-int:ERV1:LTR	105.67618605337	0.0801072503827839	0.217865468753069	0.367691359448882	0.713103384071623	0.873580284667295
HERV-Fc1_LTR1:ERV1:LTR	7.99393478872672	-1.63576392891733	0.852592496438744	-1.91857650137654	0.0550379518435755	0.169891932824528
HERV-Fc1_LTR3:ERV1:LTR	4.63844199615203	-0.848646762282651	1.11475177011003	-0.761287656173792	0.446485271784381	0.713695416377843
HERV-Fc2-int:ERV1:LTR	0.89824542786039	0.678759432652856	2.40257442296229	0.282513384878197	0.777549884769232	0.887206014106129
HERV-Fc2_LTR:ERV1:LTR	3.15584949613806	-1.53088493813497	1.22090328177816	-1.2538953420662	0.209880048297585	0.45598053046213
HERV15-int:ERV1:LTR	293.019669539946	0.078495321381728	0.13202977280177	0.594527429048757	0.55215940222633	0.787220857440388
HERV16-int:ERVL:LTR	812.845323280972	-0.277805213500733	0.0952196054038981	-2.91752115882387	0.00352825709916522	0.0168070524576263
HERV17-int:ERV1:LTR	2058.31880077143	-0.339325097383317	0.0649627905805702	-5.22337624893851	1.75689894517501e-07	1.8864294515883e-06
HERV1_I-int:ERV1:LTR	454.207621731969	-0.368506642762936	0.136547993036111	-2.69873349706049	0.00696038907146403	0.0302825084620469
HERV1_LTRa:ERV1:LTR	30.9891834520673	-0.801694558459113	0.407729995831262	-1.966238850847	0.0492710266319249	0.155450956471375
HERV1_LTRb:ERV1:LTR	30.018741865117	-0.691673505326011	0.390649506745827	-1.77057309271363	0.0766317196994116	0.220235543721162
HERV1_LTRc:ERV1:LTR	68.8336883959924	-0.539636275761454	0.2773034193025	-1.94601378201105	0.0516530841143349	0.16145981054787
HERV1_LTRd:ERV1:LTR	40.4040786324705	0.0525932001446773	0.353748739360334	0.148673887120499	0.881810967260791	0.946421049736169
HERV1_LTRe:ERV1:LTR	23.4519982486188	-1.49803174052884	0.448636130310387	-3.33907957768009	0.000840564810015698	0.00471392322888008
HERV3-int:ERV1:LTR	2554.64498724046	-0.139375432923914	0.0641427167407296	-2.17289569269854	0.0297881687395287	0.103684350373259
